Customer ID,Customer Name,Segment
TZ-2144531,Tom Zandusky,Corporate
MM-1726051,Magdelene Morse,Consumer
MG-1814526,Mike Gockenbach,Consumer
MP-1796582,Michael Paige,Corporate
SS-2014018,Saphhira Shifley,Corporate
MV-1819036,Mike Vittorini,Consumer
TG-2164093,Trudy Glocke,Consumer
EB-1397536,Erica Bern,Corporate
JD-1579018,John Dryer,Consumer
JK-1573039,Joe Kamberova,Consumer
BP-1129016,Beth Paige,Consumer
DL-12925101,Daniel Lacy,Consumer
SM-2095054,Suzanne McNair,Corporate
MS-1753082,MaryBeth Skach,Consumer
AG-1049582,Andrew Gjertsen,Corporate
TC-2114528,Theresa Coyne,Corporate
CC-1210082,Chad Cunningham,Home Office
DL-1286555,Dan Lawera,Consumer
DK-1315082,David Kendrick,Corporate
RA-1991518,Russell Applegate,Consumer
NK-1849018,Neil Knudson,Home Office
AY-1055593,Andy Yotov,Corporate
SU-20665101,Stephanie Ulpright,Home Office
DK-1309051,Dave Kipp,Consumer
TS-2108539,Thais Sissman,Consumer
SO-2033531,Sean O'Donnell,Consumer
RB-1979551,Ross Baird,Home Office
CM-1219082,Charlotte Melton,Consumer
NC-18535143,Nick Crebassa,Corporate
JL-1517536,James Lanier,Home Office
MC-1757598,Matt Collins,Consumer
AC-1061582,Ann Chong,Corporate
GM-14695143,Greg Maxwell,Corporate
RB-1933082,Randy Bradley,Consumer
RB-1936082,Raymond Buch,Consumer
KW-1657055,Kelly Williams,Consumer
JC-1538528,Jenna Caffey,Consumer
CC-1247582,Cindy Chapman,Consumer
DC-12850101,Dan Campbell,Consumer
DP-1316593,David Philippe,Consumer
JS-1559536,Jill Stevenson,Corporate
LW-1712593,Liz Willingham,Consumer
BD-1177018,Bryan Davis,Consumer
CJ-1201039,Caroline Jumper,Consumer
PB-1910582,Peter Bühler,Consumer
TT-21070143,Ted Trevino,Consumer
DW-1319539,David Wiener,Corporate
VT-2170018,Valerie Takahito,Home Office
DN-1369082,Duane Noonan,Consumer
SS-2041037,Shahid Shariari,Consumer
CD-1198093,Carol Darley,Consumer
RD-1948082,Rick Duston,Consumer
VB-2174598,Victoria Brennan,Corporate
RW-1954055,Rick Wilson,Corporate
TZ-2158082,Tracy Zic,Consumer
ML-1775582,Max Ludwig,Home Office
CS-1246036,Chuck Sachs,Consumer
BK-1126031,Berenike Kampe,Consumer
SC-2002055,Sam Craven,Consumer
DD-1357082,Dorothy Dickinson,Consumer
GM-1444036,Gary McGarr,Consumer
EB-1417018,Evan Bailliet,Consumer
EJ-1415516,Eva Jacobs,Consumer
NB-1865598,Nona Balk,Corporate
BH-1171051,Brosina Hoffman,Consumer
JK-15370100,Jay Kimmel,Consumer
KC-1625536,Karen Carlisle,Corporate
JO-1514582,Jack O'Briant,Corporate
EM-1406593,Erin Mull,Consumer
AA-1064582,Anna Andreadi,Consumer
DW-1358593,Dorothy Wardle,Corporate
LH-1675039,Larry Hughes,Consumer
BO-1135039,Bill Overfelt,Corporate
SC-2026082,Scott Cohen,Corporate
MR-1754531,Mathew Reese,Home Office
SS-2051539,Shirley Schmidt,Home Office
RS-1976593,Roland Schwarz,Corporate
JK-1609036,Juliana Krohn,Consumer
IL-1510028,Ivan Liston,Consumer
CC-1267082,Craig Carreira,Consumer
AP-1072093,Anne Pryor,Home Office
NP-1832582,Naresj Patel,Consumer
FW-1439518,Fred Wasserman,Corporate
RM-197505,Roland Murray,Consumer
TS-2116051,Theresa Swint,Corporate
PO-1886536,Patrick O'Donnell,Consumer
AR-1034518,Alex Russell,Corporate
JD-1579051,John Dryer,Consumer
BF-1100518,Barry Franz,Home Office
MH-1744018,Mark Haberlin,Corporate
BT-1153031,Bradley Talbott,Home Office
KD-1627051,Karen Daniels,Consumer
CM-1216055,Charles McCrossin,Consumer
GZ-1454539,George Zrebassa,Corporate
DB-1321018,Dean Braden,Consumer
DK-1289555,Dana Kaydos,Consumer
SN-2056082,Skye Norling,Home Office
SZ-2003580,Sam Zeldin,Home Office
KH-1651018,Keith Herrera,Consumer
DB-1336039,Dennis Bolton,Home Office
EH-14185143,Evan Henry,Consumer
JL-1583539,John Lee,Consumer
AD-1018018,Alan Dominguez,Home Office
FH-1436539,Fred Hopkins,Corporate
HD-1478582,Harold Dahlen,Home Office
CW-1190593,Carl Weiss,Home Office
KE-1642031,Katrina Edelman,Corporate
SL-2015593,Sara Luxemburg,Home Office
PT-1909031,Pete Takahito,Consumer
BF-1127593,Beth Fritzler,Corporate
ES-1402018,Erica Smith,Consumer
SG-2008039,Sandra Glassco,Consumer
LH-169005,Lena Hernandez,Consumer
TT-2126536,Tim Taslimi,Corporate
TS-2161093,Troy Staebel,Consumer
TS-2120537,Thomas Seio,Corporate
KB-1660055,Ken Brennan,Corporate
RP-1985582,Roy Phan,Corporate
MA-1799536,Michelle Arnett,Home Office
KW-1643518,Katrina Willman,Consumer
LB-1679531,Laurel Beltran,Home Office
EH-1394539,Eric Hoffmann,Consumer
AB-1015093,Aimee Bixby,Consumer
SW-2075528,Steven Ward,Corporate
SM-20950101,Suzanne McNair,Corporate
BS-1136518,Bill Shonely,Corporate
JC-1534082,Jasper Cacioppo,Consumer
RW-1969031,Robert Waldorf,Consumer
GB-1457582,Giulietta Baptist,Consumer
MW-1822051,Mitch Webber,Consumer
CC-1243051,Chuck Clark,Home Office
BB-1099055,Barry Blumstein,Corporate
NR-1855039,Nick Radford,Consumer
EB-1370582,Ed Braxton,Corporate
KH-1669093,Kristen Hastings,Corporate
DH-1307582,Dave Hallsten,Corporate
AH-1021036,Alan Hwang,Consumer
SC-2072518,Steven Cartwright,Consumer
RC-1996055,Ryan Crowe,Consumer
JW-1522039,Jane Waco,Corporate
MH-1778582,Maya Herman,Corporate
HG-1496539,Henry Goldwyn,Corporate
NS-1864082,Noel Staavos,Corporate
DM-13345143,Denise Monton,Corporate
CD-1192082,Carlos Daly,Consumer
CL-1189036,Carl Ludwig,Consumer
AS-1013582,Adrian Shami,Home Office
AT-1073518,Annie Thurman,Consumer
GH-1442598,Gary Hwang,Consumer
ME-1801082,Michelle Ellison,Corporate
MS-1771028,Maurice Satty,Consumer
JS-1568593,Jim Sink,Corporate
JL-1585082,John Lucas,Consumer
JF-152955,Jason Fortune-,Consumer
HP-1481582,Harold Pawlan,Home Office
FM-1429031,Frank Merwin,Home Office
JF-1541598,Jennifer Ferguson,Consumer
LC-1696055,Lindsay Castell,Home Office
JM-1565518,Jim Mitchum,Corporate
TB-2135582,Todd Boyes,Corporate
CC-1214555,Charles Crestani,Consumer
NP-1868593,Nora Pelletier,Home Office
GP-1474036,Guy Phonely,Corporate
TT-2146018,Tonja Turnell,Home Office
SC-2044039,Shaun Chance,Corporate
PG-1882018,Patrick Gardner,Consumer
JD-1606082,Julia Dunbar,Consumer
PW-1924093,Pierre Wener,Consumer
ML-1775531,Max Ludwig,Home Office
BF-1117082,Ben Ferrer,Home Office
GM-1444037,Gary McGarr,Consumer
EB-1397518,Erica Bern,Corporate
CC-1243082,Chuck Clark,Home Office
EM-1396082,Eric Murdock,Consumer
TD-2099582,Tamara Dahlen,Consumer
DK-1322526,Dean Katz,Corporate
LS-1720039,Luke Schmidt,Corporate
DK-1298582,Darren Koutras,Consumer
SC-2005082,Sample Company A,Home Office
DP-1339082,Dennis Pardue,Home Office
SW-2027536,Scott Williamson,Consumer
PF-1912028,Peter Fuller,Consumer
NS-1850582,Neola Schneider,Consumer
JK-1573082,Joe Kamberova,Consumer
EK-1379539,Eileen Kiefer,Home Office
TB-2128031,Toby Braunhardt,Consumer
EH-1412539,Eugene Hildebrand,Home Office
KB-1658518,Ken Black,Corporate
JE-1547554,Jeremy Ellison,Consumer
CM-121605,Charles McCrossin,Consumer
AA-1064598,Anna Andreadi,Consumer
PA-1906055,Pete Armstrong,Home Office
KH-1669082,Kristen Hastings,Corporate
CP-12340143,Christine Phan,Corporate
TS-2161031,Troy Staebel,Consumer
MY-1738082,Maribeth Yedwab,Corporate
BF-1108018,Bart Folk,Consumer
AJ-1096051,Astrea Jones,Consumer
VM-2168539,Valerie Mitchum,Home Office
JE-1561036,Jim Epp,Corporate
CS-1240082,Christopher Schild,Home Office
RW-1954082,Rick Wilson,Corporate
AS-1009093,Adam Shillingsburg,Consumer
NG-1843018,Nathan Gelder,Consumer
GP-1474082,Guy Phonely,Corporate
SA-2083039,Sue Ann Reed,Consumer
JP-1552039,Jeremy Pistek,Consumer
KC-1654036,Kelly Collister,Consumer
JE-1616582,Justin Ellison,Corporate
LC-1693018,Linda Cazamias,Corporate
AB-1006028,Adam Bellavance,Home Office
SB-202905,Sean Braxton,Corporate
AR-1054036,Andy Reiter,Consumer
RD-1972031,Roger Demir,Consumer
RA-1988531,Ruben Ausman,Corporate
AB-1010555,Adrian Barton,Consumer
QJ-1925551,Quincy Jones,Corporate
TB-2105582,Ted Butterfield,Consumer
AH-1046582,Amy Hunt,Consumer
NC-1834039,Nat Carroll,Consumer
JP-1546055,Jennifer Patt,Corporate
KB-1640536,Katrina Bavinger,Home Office
PF-1916582,Philip Fox,Consumer
RD-1966093,Robert Dilbeck,Home Office
JD-1615018,Justin Deggeller,Corporate
MY-1829593,Muhammed Yedwab,Corporate
HF-149955,Herbert Flentye,Consumer
SN-2071036,Steve Nguyen,Home Office
RF-1934531,Randy Ferguson,Corporate
CW-1190582,Carl Weiss,Home Office
SN-2056031,Skye Norling,Home Office
MR-1754539,Mathew Reese,Home Office
TH-2110036,Thea Hendricks,Consumer
JP-1546082,Jennifer Patt,Corporate
TP-2141582,Tom Prescott,Consumer
BS-11365143,Bill Shonely,Corporate
EG-13900143,Emily Grady,Consumer
AR-1051093,Andrew Roberts,Consumer
CG-1252031,Claire Gute,Consumer
MH-1729051,Marc Harrigan,Home Office
MO-1750016,Mary O'Rourke,Consumer
RL-1961539,Rob Lucas,Consumer
EB-1384082,Ellis Ballard,Corporate
Co-1264082,Corey-Lock,Consumer
EB-1375018,Edward Becker,Corporate
SC-2023082,Scot Coram,Corporate
NP-1832531,Naresj Patel,Consumer
MG-1820554,Mitch Gastineau,Corporate
RB-1964554,Robert Barroso,Corporate
RB-1979582,Ross Baird,Home Office
BE-1133582,Bill Eplett,Home Office
BN-1151593,Bradley Nguyen,Consumer
RD-1981018,Ross DeVincentis,Home Office
AB-1006055,Adam Bellavance,Home Office
TC-2098055,Tamara Chand,Corporate
DC-1328536,Debra Catini,Consumer
JW-1607582,Julia West,Consumer
AH-1003036,Aaron Hawkins,Corporate
TS-2134018,Toby Swindell,Consumer
XP-2186582,Xylona Preis,Consumer
PF-1912039,Peter Fuller,Consumer
CS-1186051,Cari Schnelling,Consumer
RH-1955518,Ritsa Hightower,Consumer
AS-1004528,Aaron Smayling,Corporate
DO-1364512,Doug O'Connell,Consumer
VG-217905,Vivek Gonzalez,Consumer
CJ-1187518,Carl Jackson,Corporate
MK-1790539,Michael Kennedy,Corporate
RF-1984098,Roy Französisch,Consumer
TN-2104039,Tanja Norvell,Home Office
DK-1283536,Damala Kotsonis,Corporate
DK-1289582,Dana Kaydos,Consumer
HP-148155,Harold Pawlan,Home Office
AT-1043582,Alyssa Tate,Home Office
BS-1136531,Bill Shonely,Corporate
BG-1103551,Barry Gonzalez,Consumer
TN-2104018,Tanja Norvell,Home Office
LH-1675018,Larry Hughes,Consumer
JL-1583531,John Lee,Consumer
EC-140505,Erin Creighton,Consumer
GB-1457598,Giulietta Baptist,Consumer
MS-17770143,Maxwell Schwartz,Consumer
MC-1759093,Matt Collister,Corporate
CM-1238518,Christopher Martinez,Consumer
KC-1625554,Karen Carlisle,Corporate
MD-1735028,Maribeth Dona,Consumer
BP-1129082,Beth Paige,Consumer
AS-10225143,Alan Schoenberger,Corporate
BS-1138026,Bill Stewart,Corporate
DL-1333082,Denise Leinenbach,Consumer
CV-1229516,Christina VanderZanden,Consumer
DL-133305,Denise Leinenbach,Consumer
RE-1940537,Ricardo Emerson,Consumer
GM-1468082,Greg Matthias,Consumer
JC-1577551,John Castell,Consumer
KD-1627018,Karen Daniels,Consumer
FW-1439539,Fred Wasserman,Corporate
RC-1996018,Ryan Crowe,Consumer
AF-1087082,Art Ferguson,Consumer
JM-15265141,Janet Molinari,Corporate
SS-2059018,Sonia Sunley,Consumer
JM-1558028,Jill Matthias,Consumer
AH-1003039,Aaron Hawkins,Corporate
HH-1501093,Hilary Holden,Corporate
KS-1630051,Karen Seio,Corporate
CC-1247531,Cindy Chapman,Consumer
JC-1534055,Jasper Cacioppo,Consumer
RR-1931551,Ralph Ritter,Consumer
TH-2123555,Tiffany House,Corporate
JD-1601518,Joy Daniels,Consumer
JB-1604582,Julia Barnett,Home Office
BD-1162026,Brian DeCherney,Consumer
JA-1597051,Joseph Airdo,Consumer
AM-1036039,Alice McCarthy,Corporate
JK-1564026,Jim Kriz,Home Office
SW-2024536,Scot Wooten,Consumer
SM-2032018,Sean Miller,Home Office
JL-1513082,Jack Lebron,Consumer
RH-1960093,Rob Haberlin,Consumer
MG-1769528,Maureen Gnade,Consumer
JS-1603036,Joy Smith,Consumer
TZ-2158018,Tracy Zic,Consumer
JF-1541555,Jennifer Ferguson,Consumer
TN-210405,Tanja Norvell,Home Office
AB-1060051,Ann Blume,Corporate
ZD-2192582,Zuschuss Donatelli,Consumer
DA-1345039,Dianna Arnett,Home Office
GW-1460539,Giulietta Weimer,Consumer
JK-1532598,Jason Klamczynski,Corporate
ML-1804093,Michelle Lonsdale,Corporate
JD-160605,Julia Dunbar,Consumer
DJ-1363098,Doug Jacobs,Consumer
MT-17815100,Meg Tillman,Consumer
KH-1663051,Ken Heidel,Corporate
RC-1982555,Roy Collins,Consumer
JR-1570039,Jocasta Rupert,Consumer
AJ-1096036,Astrea Jones,Consumer
CA-119655,Carol Adams,Corporate
AS-1009098,Adam Shillingsburg,Consumer
JL-1550518,Jeremy Lonsdale,Consumer
JK-1612055,Julie Kriz,Home Office
AR-1051051,Andrew Roberts,Consumer
GR-1456054,Georgia Rosenberg,Corporate
CP-1234051,Christine Phan,Corporate
SW-2075582,Steven Ward,Corporate
AF-1087012,Art Ferguson,Consumer
MG-1787582,Michael Grace,Home Office
BS-1166518,Brian Stugart,Consumer
EB-1370536,Ed Braxton,Corporate
BD-1150082,Bradley Drucker,Consumer
CL-1256531,Clay Ludtke,Consumer
CK-1276098,Cyma Kinney,Corporate
JF-1556582,Jill Fjeld,Consumer
PF-1912031,Peter Fuller,Consumer
AB-101055,Adrian Barton,Consumer
LT-1676582,Larry Tron,Consumer
MS-179805,Michael Stewart,Corporate
BD-1177082,Bryan Davis,Consumer
TZ-2144582,Tom Zandusky,Corporate
BV-1124582,Benjamin Venier,Corporate
TM-2149051,Tony Molinari,Consumer
TH-2110018,Thea Hendricks,Consumer
TP-2113026,Theone Pippenger,Consumer
GH-1442536,Gary Hwang,Consumer
BP-1118518,Ben Peterman,Corporate
CL-1189082,Carl Ludwig,Consumer
LH-17020141,Lisa Hazard,Consumer
RD-1958593,Rob Dowd,Consumer
PV-1898518,Paul Van Hugh,Home Office
TM-2101055,Tamara Manning,Consumer
JM-1526582,Janet Molinari,Corporate
AB-1015082,Aimee Bixby,Consumer
LP-1709528,Liz Preis,Consumer
KT-1646554,Kean Takahito,Consumer
KB-1660082,Ken Brennan,Corporate
WB-2185039,William Brown,Consumer
NC-1862582,Noah Childs,Corporate
JL-1523526,Janet Lee,Consumer
AR-1051082,Andrew Roberts,Consumer
AB-10150143,Aimee Bixby,Consumer
BD-1162082,Brian DeCherney,Consumer
TH-2155026,Tracy Hopkins,Home Office
SW-2075531,Steven Ward,Corporate
JC-1610555,Julie Creighton,Corporate
AM-1036026,Alice McCarthy,Corporate
BG-1103598,Barry Gonzalez,Consumer
DJ-134205,Denny Joy,Corporate
ML-1741036,Maris LaWare,Consumer
JD-1589539,Jonathan Doherty,Corporate
JK-1532582,Jason Klamczynski,Corporate
HP-1481531,Harold Pawlan,Home Office
RR-1931582,Ralph Ritter,Consumer
MS-1783051,Melanie Seite,Consumer
FM-14290132,Frank Merwin,Home Office
JH-1598551,Joseph Holt,Consumer
FC-143355,Fred Chung,Corporate
DW-13585132,Dorothy Wardle,Corporate
LH-1690082,Lena Hernandez,Consumer
AB-1025536,Alejandro Ballentine,Home Office
EL-1373531,Ed Ludwig,Home Office
PM-1913516,Peter McVee,Home Office
CK-1232531,Christine Kargatis,Home Office
CS-1250582,Cindy Stewart,Consumer
JK-1609082,Juliana Krohn,Consumer
TC-2147536,Tony Chapman,Home Office
JB-1540051,Jennifer Braxton,Corporate
BS-11800101,Bryan Spruell,Home Office
AG-1090082,Arthur Gainer,Consumer
TS-2120582,Thomas Seio,Corporate
AH-1021051,Alan Hwang,Consumer
LO-1717093,Lori Olson,Corporate
DP-1300039,Darren Powers,Consumer
NG-1843082,Nathan Gelder,Consumer
CS-1246093,Chuck Sachs,Consumer
VF-2171582,Vicky Freymann,Home Office
MM-1828031,Muhammed MacIntyre,Corporate
BT-1144098,Bobby Trafton,Consumer
DK-129855,Darren Koutras,Consumer
HG-1484536,Harry Greene,Consumer
EM-1382539,Elizabeth Moffitt,Corporate
LC-171405,Logan Currie,Consumer
EH-1412531,Eugene Hildebrand,Home Office
JC-1610582,Julie Creighton,Corporate
CK-1232536,Christine Kargatis,Home Office
AC-1042018,Alyssa Crouse,Corporate
MC-1760536,Matt Connell,Corporate
PA-1906082,Pete Armstrong,Home Office
JM-1558039,Jill Matthias,Consumer
JO-1528051,Jas O'Carroll,Consumer
RM-1937551,Raymond Messe,Consumer
JL-1517593,James Lanier,Home Office
AR-1040582,Allen Rosenblatt,Corporate
CV-122955,Christina VanderZanden,Consumer
EA-1403582,Erin Ashbrook,Corporate
JD-1601598,Joy Daniels,Consumer
EH-1418582,Evan Henry,Consumer
ML-1826555,Muhammed Lee,Consumer
AF-1088531,Art Foster,Consumer
YC-2189582,Yoseph Carroll,Corporate
AH-1046536,Amy Hunt,Consumer
HP-1481536,Harold Pawlan,Home Office
CB-1241555,Christy Brittain,Consumer
PC-1874555,Pamela Coakley,Corporate
LS-1724528,Lynn Smith,Consumer
MP-1817518,Mike Pelletier,Home Office
BW-111105,Bart Watters,Corporate
ER-1385531,Elpida Rittenbach,Corporate
TH-2155036,Tracy Hopkins,Home Office
DG-1330082,Deirdre Greer,Corporate
CC-1237082,Christopher Conant,Consumer
YS-2188031,Yana Sorensen,Corporate
TS-2161082,Troy Staebel,Consumer
CK-1276082,Cyma Kinney,Corporate
AC-106155,Ann Chong,Corporate
MS-1798039,Michael Stewart,Corporate
KT-1648082,Kean Thornton,Consumer
NS-186405,Noel Staavos,Corporate
LD-1685598,Lela Donovan,Corporate
SG-2047082,Sheri Gordon,Consumer
PG-18820143,Patrick Gardner,Consumer
TB-2162582,Trudy Brown,Consumer
JF-1549051,Jeremy Farry,Consumer
CM-1183093,Cari MacIntyre,Corporate
TS-2134082,Toby Swindell,Consumer
KH-1663082,Ken Heidel,Corporate
SS-2087593,Sung Shariari,Consumer
GH-1441018,Gary Hansen,Home Office
TW-2102582,Tamara Willingham,Home Office
RH-1960082,Rob Haberlin,Consumer
NM-1844593,Nathan Mautz,Home Office
BV-11245101,Benjamin Venier,Corporate
TW-2102528,Tamara Willingham,Home Office
RH-195105,Rick Huthwaite,Home Office
BG-1103582,Barry Gonzalez,Consumer
BW-1111036,Bart Watters,Corporate
RD-1948093,Rick Duston,Consumer
AB-1016551,Alan Barnes,Consumer
SG-2060536,Speros Goranitis,Consumer
BD-1172551,Bruce Degenhardt,Consumer
RD-1948026,Rick Duston,Consumer
CK-1220598,Chloris Kastensmidt,Consumer
RP-1985536,Roy Phan,Corporate
LS-1697550,Lindsay Shagiari,Home Office
CK-1276036,Cyma Kinney,Corporate
JO-1528082,Jas O'Carroll,Consumer
KN-1645082,Kean Nguyen,Corporate
DM-1301593,Darrin Martin,Consumer
BH-1171065,Brosina Hoffman,Consumer
PF-1922536,Phillip Flathmann,Consumer
PC-1900082,Pauline Chand,Home Office
AC-10615143,Ann Chong,Corporate
LW-169905,Lindsay Williams,Corporate
SZ-2003536,Sam Zeldin,Home Office
MG-1820536,Mitch Gastineau,Corporate
GG-1465036,Greg Guthrie,Corporate
CM-1181555,Candace McMahon,Corporate
VG-2179051,Vivek Gonzalez,Consumer
SV-2078531,Stewart Visinsky,Consumer
SC-2077018,Stewart Carmichael,Corporate
CM-1193531,Carlos Meador,Consumer
DK-128355,Damala Kotsonis,Corporate
BF-112755,Beth Fritzler,Corporate
CL-1189093,Carl Ludwig,Consumer
MJ-1774054,Max Jones,Consumer
JL-15175143,James Lanier,Home Office
DP-1339018,Dennis Pardue,Home Office
SW-2027539,Scott Williamson,Consumer
HR-1477098,Hallie Redmond,Home Office
SC-2038082,Shahid Collister,Consumer
AG-1039031,Allen Goldenen,Consumer
TS-2165551,Trudy Schmidt,Consumer
SK-1999051,Sally Knutson,Consumer
RC-19825101,Roy Collins,Consumer
MP-1796528,Michael Paige,Corporate
SS-2059098,Sonia Sunley,Consumer
RD-19585143,Rob Dowd,Consumer
JE-1574551,Joel Eaton,Consumer
AG-1030036,Aleksandra Gannaway,Corporate
CK-12760143,Cyma Kinney,Corporate
Dp-1324028,Dean percer,Home Office
DL-1331598,Delfina Latchford,Consumer
AJ-1094518,Ashley Jarboe,Consumer
HD-1478598,Harold Dahlen,Home Office
LH-1675036,Larry Hughes,Consumer
ER-1385518,Elpida Rittenbach,Corporate
JH-1543026,Jennifer Halladay,Consumer
MS-1736539,Maribeth Schnelling,Consumer
DB-1336018,Dennis Bolton,Home Office
HZ-1495082,Henia Zydlo,Consumer
EB-1397593,Erica Bern,Corporate
BE-1141055,Bobby Elias,Consumer
SG-2089082,Susan Gilcrest,Corporate
MC-1810082,Mick Crebagga,Consumer
LH-1675055,Larry Hughes,Consumer
DK-1322582,Dean Katz,Corporate
AA-1064593,Anna Andreadi,Consumer
CM-1271539,Craig Molinari,Corporate
RB-1964539,Robert Barroso,Corporate
JE-1574531,Joel Eaton,Consumer
CK-1259528,Clytie Kelty,Consumer
FH-1427582,Frank Hawley,Corporate
LR-1703539,Lisa Ryan,Corporate
GH-1441055,Gary Hansen,Home Office
MT-1807055,Michelle Tran,Home Office
GM-146955,Greg Maxwell,Corporate
RB-1957026,Rob Beeghly,Consumer
CJ-1201031,Caroline Jumper,Consumer
DK-1337598,Dennis Kane,Consumer
PO-1919518,Phillina Ober,Home Office
SM-2095018,Suzanne McNair,Corporate
KB-1658582,Ken Black,Corporate
PR-1888018,Patrick Ryan,Consumer
CB-1253582,Claudia Bergmann,Corporate
JO-1528031,Jas O'Carroll,Consumer
MS-1783036,Melanie Seite,Consumer
DP-1316582,David Philippe,Consumer
GH-1466518,Greg Hansen,Consumer
PV-1898551,Paul Van Hugh,Home Office
KD-1634518,Katherine Ducich,Consumer
MC-1763582,Matthew Clasen,Corporate
BP-1105039,Barry Pond,Corporate
AS-1022518,Alan Schoenberger,Corporate
AS-102255,Alan Schoenberger,Corporate
ML-1739528,Marina Lichtenstein,Corporate
TS-2116082,Theresa Swint,Corporate
JR-1567018,Jim Radford,Consumer
BG-1103518,Barry Gonzalez,Consumer
NG-1835531,Nat Gilpin,Corporate
DK-1322555,Dean Katz,Corporate
TC-2129582,Toby Carlisle,Consumer
SE-2011082,Sanjit Engle,Consumer
JC-1610518,Julie Creighton,Corporate
JL-1513016,Jack Lebron,Consumer
PR-1888055,Patrick Ryan,Consumer
AH-1021082,Alan Hwang,Consumer
SC-2044082,Shaun Chance,Corporate
FC-1433531,Fred Chung,Corporate
JJ-1576036,Joel Jenkins,Home Office
